,complex_id,complex_nm_old,complex_nm,trains_old,trains,station_ct,bcode,stop_lat,stop_lon,tot2007,tot2008,tot2009,tot2010,tot2011,tot2012,tot2013,tot2014,tot2015,tot2016,tot2017,tot2018,avwkdy07,avwkdy08,avwkdy09,avwkdy10,avwkdy11,avwkdy12,avwkdy13,avwkdy14,avwkdy15,avwkdy16,avwkdy17,avwkdy18,avwken07,avwken08,avwken09,avwken10,avwken11,avwken12,avwken13,avwken14,avwken15,avwken16,avwken17,avwken18,srv_notes,unique_id
171,bk104,Kings Hwy,Kings Hwy,N,N ,1.0,36047.0,40.603923,-73.980353,1406790.0,1530933.0,1584172.0,1602420.0,1601357.0,1616827.0,1630749.0,1687226.0,1710115.0,475763.0,910558.0,1032541.0,4597.0,4923.0,4989.0,5017.0,5065.0,5104.0,5154.0,5344.0,5482.0,1489.0,2891.0,3328.0,4306.0,4961.0,5725.0,5962.0,5774.0,6212.0,5818.0,5945.0,5696.0,1712.0,3205.0,3384.0,x,Kings Hwy_1630749.0
172,bk105,Kingston Av,Kingston Av,3,3,1.0,36047.0,40.669399,-73.942161,1486763.0,1544975.0,1450448.0,1485344.0,1519113.0,1515277.0,1545567.0,1564089.0,1573003.0,1560437.0,1474988.0,1443692.0,4789.0,4947.0,4734.0,4717.0,4825.0,4929.0,4949.0,5017.0,4999.0,4977.0,4703.0,4623.0,4806.0,5008.0,4395.0,5069.0,5271.0,5052.0,5126.0,5189.0,5430.0,5219.0,5057.0,4831.0,,Kingston Av_1545567.0
173,bk106,Kingston-Throop Avs,Kingston-Throop Avs,C,C ,1.0,36047.0,40.679921,-73.940858,1513915.0,1577316.0,1501234.0,1571551.0,1659127.0,1703474.0,1834623.0,1887628.0,1992480.0,2031710.0,2085536.0,2099891.0,4787.0,4962.0,4769.0,4897.0,5152.0,5331.0,5678.0,5968.0,6210.0,6350.0,6564.0,6585.0,5365.0,5614.0,5186.0,5914.0,6444.0,6750.0,7120.0,6701.0,7536.0,7544.0,7644.0,7775.0,,Kingston-Throop Avs_1834623.0
174,bk107,Knickerbocker Av,Knickerbocker Av,M,M ,1.0,36047.0,40.698664,-73.919711,965345.0,1018665.0,1054258.0,1007087.0,1136213.0,702426.0,1018286.0,1147331.0,1288025.0,1288438.0,593366.0,772085.0,3043.0,3204.0,3260.0,3325.0,3575.0,2350.0,3429.0,3806.0,4104.0,4228.0,2077.0,2446.0,3471.0,3635.0,4090.0,2844.0,4215.0,2115.0,2598.0,3274.0,4468.0,3846.0,1121.0,2764.0,x,Knickerbocker Av_1018286.0
175,bk108,Kosciuszko St,Kosciuszko St,J,J ,1.0,36047.0,40.693342,-73.928814,1198873.0,1293503.0,1324395.0,1401401.0,1468119.0,1482044.0,1515244.0,1521002.0,1593719.0,1661644.0,1979192.0,1908610.0,3732.0,4028.0,4107.0,4315.0,4528.0,4592.0,4751.0,4761.0,4927.0,5118.0,6143.0,6144.0,4548.0,4805.0,5066.0,5532.0,5845.0,6072.0,5546.0,5663.0,6200.0,6517.0,7671.0,6276.0,,Kosciuszko St_1515244.0
176,bk109,Lafayette Av,Lafayette Av,C,C ,1.0,36047.0,40.686113,-73.973946,1339622.0,1472253.0,1410635.0,1525942.0,1556902.0,1582360.0,1638947.0,1617464.0,1631737.0,1639947.0,1621121.0,1631673.0,4186.0,4518.0,4409.0,4627.0,4665.0,4774.0,4825.0,4857.0,4849.0,4888.0,4843.0,4889.0,5040.0,5854.0,5268.0,6429.0,6947.0,7164.0,7577.0,7002.0,7329.0,7245.0,7201.0,7153.0,,Lafayette Av_1638947.0
177,bk110,Liberty Av,Liberty Av,C,C ,1.0,36047.0,40.674542,-73.896548,891810.0,898961.0,872268.0,837165.0,817481.0,796044.0,810031.0,807678.0,858554.0,920826.0,886011.0,839241.0,2948.0,2960.0,2871.0,2746.0,2687.0,2632.0,2658.0,2639.0,2780.0,3020.0,2933.0,2754.0,2606.0,2618.0,2591.0,2554.0,2490.0,2536.0,2449.0,2488.0,2773.0,2765.0,2588.0,2540.0,,Liberty Av_810031.0
178,bk111,Livonia Av,Livonia Av,L,L ,1.0,36047.0,40.664038,-73.900571,603620.0,691560.0,704067.0,785229.0,829015.0,902860.0,934287.0,987560.0,1001522.0,1045593.0,1019591.0,994378.0,1983.0,2249.0,2280.0,2497.0,2678.0,2908.0,2959.0,3078.0,3269.0,3418.0,3264.0,3209.0,1799.0,2113.0,2223.0,2714.0,2698.0,3198.0,3288.0,3715.0,3039.0,3126.0,3461.0,3228.0,,Livonia Av_934287.0
179,bk112,Lorimer St,Lorimer St,J M,J M,1.0,36047.0,40.703869,-73.947408,1233330.0,1345921.0,1379364.0,1404557.0,1470761.0,1494085.0,1523986.0,1500980.0,1614154.0,1595826.0,1619602.0,1495068.0,3858.0,4217.0,4287.0,4364.0,4564.0,4779.0,4796.0,4836.0,5070.0,5138.0,5161.0,4837.0,4588.0,4893.0,5256.0,5355.0,5748.0,5463.0,5503.0,4933.0,5920.0,5194.0,5583.0,4795.0,,Lorimer St_1523986.0
180,bk113,Lorimer St /Metropolitan Av,Lorimer St /Metropolitan Av,G L,L G,2.0,36047.0,40.714063,-73.950275,3859353.0,3831975.0,4273071.0,4394498.0,4479022.0,4643512.0,5040719.0,5090344.0,5238736.0,5156893.0,5010601.0,4821359.0,10883.0,11436.0,11846.0,12556.0,12815.0,13344.0,14004.0,14573.0,15131.0,15082.0,14752.0,14299.0,20229.0,16718.0,23401.0,22217.0,22934.0,24022.0,27339.0,25444.0,25640.0,24167.0,23285.0,21801.0,,Lorimer St /Metropolitan Av_5040719.0
181,bk114,Marcy Av,Marcy Av,J M Z,J M Z,1.0,36047.0,40.708359,-73.957757,2600039.0,2897071.0,3007825.0,3276009.0,3609981.0,3564065.0,3681903.0,3953628.0,4204877.0,4272443.0,4199041.0,4171666.0,8340.0,9217.0,9550.0,10349.0,11319.0,11591.0,11775.0,12547.0,13276.0,13815.0,13377.0,13315.0,8689.0,9867.0,10490.0,11642.0,13629.0,12181.0,12353.0,13774.0,15165.0,13808.0,14486.0,14365.0,,Marcy Av_3681903.0
182,bk115,Montrose Av,Montrose Av,L,L ,1.0,36047.0,40.707739,-73.93985,1593816.0,1747376.0,1718655.0,1951066.0,1983449.0,2075901.0,2178772.0,2335128.0,2334271.0,2338095.0,2306046.0,2239760.0,5007.0,5333.0,5433.0,5946.0,6268.0,6452.0,6731.0,6961.0,7025.0,7007.0,7021.0,6884.0,5812.0,7032.0,6075.0,8081.0,7183.0,8430.0,8525.0,10343.0,10039.0,10119.0,9644.0,8943.0,,Montrose Av_2178772.0
183,bk116,Morgan Av,Morgan Av,L,L ,1.0,36047.0,40.706152,-73.933147,1455193.0,1664668.0,1684084.0,2021162.0,2114813.0,2262826.0,2373595.0,2513823.0,2453723.0,2614617.0,2594607.0,2465927.0,4633.0,5078.0,5269.0,6050.0,6530.0,6821.0,7126.0,7298.0,7221.0,7592.0,7769.0,7510.0,5037.0,6713.0,6200.0,8832.0,8395.0,10151.0,10289.0,12074.0,11294.0,12480.0,11465.0,10167.0,,Morgan Av_2373595.0
184,bk117,Myrtle Av,Myrtle Av,J M Z,J M Z,1.0,36047.0,40.697207,-73.935657,2434091.0,2676471.0,2748162.0,2991967.0,3155344.0,3257338.0,3562631.0,3523740.0,3687468.0,3764562.0,4213096.0,3789470.0,7490.0,8192.0,8405.0,8995.0,9670.0,10098.0,10876.0,11048.0,11424.0,11801.0,13222.0,12122.0,9679.0,10670.0,11104.0,12925.0,12921.0,13372.0,14546.0,13088.0,14285.0,13814.0,15648.0,12912.0,,Myrtle Av_3562631.0
185,bk118,Myrtle-Willoughby Avs,Myrtle-Willoughby Avs,G,G ,1.0,36047.0,40.694568,-73.949046,1192656.0,1307569.0,1346184.0,1223378.0,1383197.0,1440313.0,1578243.0,1722392.0,1875988.0,1887369.0,1765653.0,1768122.0,3818.0,4179.0,4250.0,4139.0,4412.0,4581.0,4916.0,5330.0,5783.0,5889.0,5743.0,5736.0,4039.0,4364.0,4814.0,3071.0,4808.0,5353.0,5968.0,6669.0,7382.0,7043.0,5547.0,5594.0,,Myrtle-Willoughby Avs_1578243.0
186,bk119,Myrtle-Wyckoff Avs,Myrtle-Wyckoff Avs,L M,L M,2.0,36047.0,40.699814,-73.911586,4710774.0,5230077.0,5111569.0,5399769.0,5358434.0,5662633.0,5982615.0,6381800.0,6464630.0,6531453.0,7302376.0,6893183.0,14790.0,16026.0,16030.0,16445.0,16689.0,17537.0,18167.0,19203.0,19490.0,19673.0,22434.0,21241.0,17308.0,20813.0,18777.0,22313.0,20554.0,23285.0,24951.0,27345.0,27639.0,27784.0,29498.0,27320.0,,Myrtle-Wyckoff Avs_5982615.0
187,bk120,Nassau Av,Nassau Av,G,G ,1.0,36047.0,40.724635,-73.951277,2363088.0,2391486.0,2321809.0,2126804.0,2396169.0,2479649.0,2653526.0,2760220.0,2916005.0,2851899.0,2765172.0,2880235.0,7654.0,7782.0,7542.0,7343.0,7791.0,8096.0,8435.0,8765.0,9066.0,9150.0,9105.0,9312.0,7627.0,7411.0,7379.0,4760.0,7724.0,8344.0,9304.0,9747.0,11249.0,9560.0,8243.0,9386.0,,Nassau Av_2653526.0
188,bk121,Neck Rd,Neck Rd,Q,Q ,1.0,36047.0,40.595246,-73.955161,1148045.0,1172413.0,954832.0,791867.0,1242661.0,1148708.0,1218313.0,1232947.0,1305776.0,1336596.0,1379473.0,1366989.0,3713.0,3796.0,3182.0,2606.0,4114.0,3834.0,3941.0,4033.0,4207.0,4354.0,4441.0,4405.0,3726.0,3698.0,2640.0,2305.0,3599.0,3460.0,3922.0,3758.0,4290.0,4119.0,4594.0,4492.0,x,Neck Rd_1218313.0
189,bk122,Neptune Av,Neptune Av,F,F ,1.0,36047.0,40.581011,-73.974574,492359.0,490569.0,480865.0,516846.0,536991.0,505076.0,523554.0,512828.0,531011.0,513566.0,478754.0,433083.0,1626.0,1611.0,1583.0,1720.0,1794.0,1705.0,1749.0,1698.0,1807.0,1742.0,1658.0,1516.0,1438.0,1442.0,1422.0,1446.0,1492.0,1440.0,1434.0,1485.0,1282.0,1254.0,1039.0,843.0,x,Neptune Av_523554.0
190,bk123,Nevins St,Nevins St,2 3 4 5,2 3 4 5,1.0,36047.0,40.688246,-73.980492,3369278.0,3459284.0,3479130.0,3566500.0,3524471.0,3454621.0,3477861.0,3580156.0,3310625.0,3220745.0,3271270.0,3215723.0,11134.0,11406.0,11579.0,11778.0,11708.0,11653.0,11468.0,11752.0,10896.0,10716.0,10699.0,10426.0,9946.0,10081.0,9824.0,10575.0,10239.0,10022.0,10342.0,10877.0,9902.0,8999.0,10231.0,10364.0,,Nevins St_3477861.0
191,bk124,New Lots Av,New Lots Av,3,3,1.0,36047.0,40.666235,-73.884079,1783927.0,1840488.0,1781691.0,1885350.0,1954353.0,1857630.0,1975478.0,2038532.0,2155220.0,2065205.0,1810576.0,1644379.0,5675.0,5874.0,5752.0,6015.0,6223.0,6214.0,6349.0,6626.0,7133.0,6855.0,6087.0,5573.0,6177.0,6149.0,5730.0,6403.0,6810.0,5436.0,6510.0,6407.0,6055.0,5686.0,4803.0,4085.0,,New Lots Av_1975478.0
192,bk125,New Lots Av,New Lots Av,L,L ,1.0,36047.0,40.658733,-73.899232,939010.0,1072250.0,1138348.0,1231257.0,1304384.0,1379065.0,1499902.0,1583983.0,1595607.0,1645273.0,1638839.0,1499170.0,3115.0,3520.0,3729.0,3961.0,4255.0,4475.0,4785.0,5005.0,5244.0,5431.0,5290.0,4869.0,2662.0,3137.0,3418.0,4066.0,4075.0,4744.0,5145.0,5651.0,4697.0,4706.0,5387.0,4739.0,,New Lots Av_1499902.0
193,bk126,New Utrecht Av /62 St,New Utrecht Av /62 St,D N,N D,2.0,36047.0,40.626472,-73.996895,1672534.0,1689985.0,1645572.0,1692800.0,1768935.0,1931306.0,1654945.0,1716638.0,1857740.0,1784812.0,1651274.0,1503742.0,5086.0,5161.0,5052.0,5155.0,5340.0,5883.0,5159.0,5270.0,5551.0,5602.0,5217.0,4673.0,6964.0,6806.0,6592.0,7044.0,7696.0,8504.0,6243.0,6881.0,8226.0,6504.0,5972.0,5748.0,x,New Utrecht Av /62 St_1654945.0
194,bk127,Newkirk Av,Newkirk Av,2 5,2 5,1.0,36047.0,40.639967,-73.948411,2337181.0,2403333.0,2298052.0,2347178.0,2352060.0,2279365.0,2393978.0,2431300.0,2476287.0,2395551.0,2315386.0,2221270.0,7645.0,7851.0,7561.0,7666.0,7715.0,7604.0,7757.0,8015.0,8035.0,7840.0,7600.0,7312.0,7117.0,7204.0,6745.0,7180.0,7131.0,6854.0,7661.0,7145.0,7853.0,7192.0,7008.0,6555.0,,Newkirk Av_2393978.0
195,bk128,Newkirk Plaza,Newkirk Plaza,B Q,B Q,1.0,36047.0,40.635082,-73.962793,2988166.0,3138236.0,2842893.0,2867372.0,2999870.0,3021079.0,3380559.0,3302958.0,3432907.0,3315748.0,3356199.0,3258207.0,9563.0,10004.0,9375.0,9179.0,9672.0,9890.0,10788.0,10707.0,10864.0,10842.0,10728.0,10534.0,10135.0,10622.0,8221.0,9643.0,9910.0,10004.0,11613.0,10490.0,12210.0,10122.0,11558.0,10554.0,,Newkirk Plaza_3380559.0
196,bk129,Norwood Av,Norwood Av,J Z,J Z,1.0,36047.0,40.68141,-73.880039,1009451.0,1077051.0,1041356.0,1056263.0,1065062.0,1097011.0,1095573.0,1145643.0,1159274.0,1146658.0,1065073.0,966728.0,3221.0,3390.0,3319.0,3381.0,3366.0,3518.0,3492.0,3603.0,3639.0,3613.0,3437.0,3190.0,3453.0,3841.0,3558.0,3590.0,3848.0,3957.0,3754.0,4167.0,4249.0,4099.0,3482.0,2835.0,,Norwood Av_1095573.0
197,bk130,Nostrand Av,Nostrand Av,3,3,1.0,36047.0,40.669847,-73.950466,1251246.0,1250756.0,1200968.0,1290482.0,1324424.0,1313227.0,1327377.0,1358826.0,1386067.0,1358853.0,1295175.0,1250715.0,3895.0,3891.0,3782.0,3980.0,4069.0,4113.0,4151.0,4268.0,4306.0,4239.0,4066.0,3907.0,4663.0,4614.0,4315.0,4971.0,5293.0,5192.0,4942.0,4925.0,5241.0,5032.0,4770.0,4656.0,,Nostrand Av_1327377.0
198,bk131,Nostrand Av,Nostrand Av,A C,A C,1.0,36047.0,40.680438,-73.950426,4666962.0,5034844.0,4676059.0,4863842.0,5139201.0,5283444.0,5510841.0,5439806.0,5762163.0,5861658.0,5823419.0,5609408.0,14840.0,15658.0,15018.0,15264.0,15868.0,16439.0,16843.0,17062.0,17790.0,18231.0,18035.0,17437.0,16241.0,18900.0,15405.0,17816.0,20432.0,21437.0,22420.0,19979.0,22586.0,22197.0,22803.0,21559.0,,Nostrand Av_5510841.0
199,bk132,Ocean Pkwy,Ocean Pkwy,Q,Q ,1.0,36047.0,40.576312,-73.968501,935145.0,969515.0,973380.0,1057060.0,1033582.0,983972.0,990091.0,969271.0,1022215.0,1016458.0,1022378.0,1018695.0,2864.0,2992.0,3075.0,3350.0,3314.0,3155.0,3141.0,3124.0,3203.0,3211.0,3251.0,3199.0,3778.0,3725.0,3449.0,3690.0,3500.0,3542.0,3465.0,3167.0,3751.0,3597.0,3548.0,3712.0,x,Ocean Pkwy_990091.0
200,bk133,Park Pl,Park Pl,S,S ,1.0,36047.0,40.674772,-73.957624,750049.0,767373.0,715532.0,710863.0,707253.0,682438.0,646934.0,608731.0,602858.0,576122.0,575188.0,537340.0,2363.0,2427.0,2305.0,2261.0,2259.0,2201.0,2077.0,1968.0,1922.0,1850.0,1818.0,1725.0,2717.0,2672.0,2319.0,2465.0,2445.0,2397.0,2148.0,1958.0,2072.0,1903.0,2068.0,1793.0,,Park Pl_646934.0
201,bk134,Parkside Av,Parkside Av,Q,Q ,1.0,36047.0,40.655292,-73.961495,1827294.0,1855373.0,1777758.0,2050518.0,2098007.0,1812362.0,1381093.0,1617878.0,1692567.0,1783716.0,1953704.0,1979647.0,5569.0,5648.0,5661.0,6407.0,6691.0,5729.0,,,,,,,7482.0,7488.0,6041.0,7607.0,7245.0,6891.0,,,,,,,x,Parkside Av_1381093.0
202,bk135,Pennsylvania Av,Pennsylvania Av,3,3,1.0,36047.0,40.664635,-73.894895,1825213.0,1865416.0,1786525.0,1805195.0,1805956.0,1690851.0,1752108.0,1746438.0,2111790.0,753493.0,1054654.0,1279685.0,5832.0,5964.0,5799.0,5800.0,5798.0,5696.0,,,,,,,6202.0,6201.0,5605.0,5948.0,6085.0,4783.0,,,,,,,x,Pennsylvania Av_1752108.0
203,bk136,President St,President St,2 5,2 5,1.0,36047.0,40.667883,-73.950683,1029299.0,1065963.0,1044562.0,1130601.0,1133831.0,1142008.0,1216019.0,1221048.0,1243976.0,1226582.0,1227134.0,1197019.0,3365.0,3492.0,3469.0,3731.0,3754.0,3815.0,3969.0,4092.0,4120.0,4114.0,4113.0,4019.0,3081.0,3112.0,2871.0,3232.0,3239.0,3395.0,3745.0,3255.0,3520.0,3204.0,3296.0,3132.0,,President St_1216019.0
204,bk137,Prospect Av,Prospect Av,R,R ,1.0,36047.0,40.665414,-73.992872,1788418.0,1876991.0,1860934.0,1863247.0,1930101.0,1864725.0,1826064.0,1827271.0,1785990.0,1758711.0,961733.0,1638002.0,5774.0,6042.0,6008.0,6006.0,6230.0,6147.0,5934.0,5943.0,5896.0,5842.0,3199.0,5523.0,5869.0,6123.0,6104.0,6192.0,6449.0,6018.0,5806.0,5792.0,5240.0,4944.0,2690.0,4281.0,,Prospect Av_1826064.0
205,bk138,Prospect Park,Prospect Park,B Q S,B Q S,1.0,36047.0,40.661614,-73.962246,2706111.0,2824450.0,2955204.0,2867309.0,2815199.0,2892200.0,3190679.0,3312727.0,3327301.0,3272810.0,3421790.0,3289464.0,8322.0,8675.0,8641.0,8496.0,8557.0,9024.0,9761.0,9715.0,10033.0,9995.0,10234.0,10059.0,10702.0,11029.0,13850.0,12943.0,11787.0,11561.0,12864.0,15404.0,14105.0,13301.0,15104.0,13368.0,,Prospect Park_3190679.0
206,bk139,Ralph Av,Ralph Av,C,C ,1.0,36047.0,40.678822,-73.920786,1434216.0,1498036.0,1450900.0,1529747.0,1585546.0,1625548.0,1719602.0,1787157.0,1867793.0,1863036.0,1894817.0,1850375.0,4531.0,4721.0,4617.0,4840.0,5007.0,5175.0,5381.0,5570.0,5796.0,5801.0,5936.0,5768.0,5127.0,5315.0,5000.0,5407.0,5750.0,6042.0,6391.0,6719.0,7162.0,6984.0,7063.0,7005.0,,Ralph Av_1719602.0
207,bk140,Rockaway Av,Rockaway Av,3,3,1.0,36047.0,40.662549,-73.908946,1759237.0,1825246.0,1758538.0,1787382.0,1792136.0,1682755.0,1753354.0,1763824.0,526505.0,1534978.0,1685468.0,1412271.0,5616.0,5828.0,5699.0,5729.0,5715.0,5636.0,5632.0,5735.0,1690.0,5122.0,5642.0,4747.0,6009.0,6102.0,5569.0,5969.0,6228.0,4906.0,5802.0,5536.0,1777.0,4078.0,4590.0,3694.0,x,Rockaway Av_1753354.0
208,bk141,Rockaway Av,Rockaway Av,C,C ,1.0,36047.0,40.67834,-73.911946,1446190.0,1522803.0,1480189.0,1499681.0,1548571.0,1574733.0,1615457.0,1641268.0,1721297.0,1786802.0,1794365.0,1790683.0,4633.0,4889.0,4786.0,4815.0,4971.0,5089.0,5137.0,5223.0,5443.0,5678.0,5715.0,5667.0,4879.0,4986.0,4756.0,4992.0,5246.0,5512.0,5616.0,5680.0,6136.0,6188.0,6268.0,6390.0,,Rockaway Av_1615457.0
209,bk142,Saratoga Av,Saratoga Av,3,3,1.0,36047.0,40.661453,-73.916327,1673813.0,1720382.0,1663923.0,1699652.0,1743578.0,1676421.0,1777399.0,1791700.0,2442282.0,1208956.0,1702107.0,1535733.0,5421.0,5572.0,5472.0,5529.0,5662.0,5697.0,5807.0,5933.0,8148.0,4006.0,5777.0,5246.0,5355.0,5390.0,4909.0,5305.0,5583.0,4525.0,5451.0,5137.0,6568.0,3373.0,4288.0,3642.0,x,Saratoga Av_1777399.0
210,bk143,Sheepshead Bay,Sheepshead Bay,B Q,B Q,1.0,36047.0,40.586896,-73.954155,4298721.0,4455963.0,4361205.0,4481755.0,4096449.0,4148629.0,4205275.0,4201776.0,4296566.0,4322837.0,4297325.0,4183545.0,14429.0,14899.0,14670.0,14969.0,13716.0,14083.0,14010.0,14118.0,14304.0,14477.0,14311.0,13946.0,11501.0,11871.0,11395.0,12344.0,11217.0,11495.0,11712.0,11092.0,11984.0,11562.0,12146.0,11595.0,,Sheepshead Bay_4205275.0
211,bk144,Shepherd Av,Shepherd Av,C,C ,1.0,36047.0,40.67413,-73.88075,912247.0,966964.0,922420.0,917964.0,930613.0,945113.0,988620.0,1027404.0,1059106.0,1059144.0,1038180.0,990387.0,2913.0,3076.0,2939.0,2917.0,2968.0,3034.0,3149.0,3263.0,3370.0,3393.0,3337.0,3182.0,3126.0,3296.0,3164.0,3194.0,3241.0,3405.0,3408.0,3586.0,3669.0,3529.0,3486.0,3303.0,,Shepherd Av_988620.0
212,bk145,Smith-9 Sts,Smith-9 Sts,F G,F G,1.0,36047.0,40.67358,-73.995959,1313577.0,1439644.0,1465834.0,1501360.0,577571.0,0.0,926087.0,1539209.0,1636221.0,1533167.0,1484326.0,1466151.0,4097.0,4464.0,4579.0,4763.0,1834.0,0.0,2854.0,4762.0,5084.0,4861.0,4714.0,4689.0,4956.0,5452.0,5461.0,5263.0,2068.0,0.0,3664.0,6001.0,6299.0,5391.0,5289.0,5023.0,x,Smith-9 Sts_926087.0
213,bk146,Sterling St,Sterling St,2 5,2 5,1.0,36047.0,40.662742,-73.95085,1654595.0,1684561.0,1636794.0,1743151.0,1787824.0,1803628.0,1866122.0,1785975.0,1822524.0,1805238.0,1787994.0,1753125.0,5326.0,5417.0,5315.0,5597.0,5755.0,5899.0,5915.0,5783.0,5802.0,5806.0,5795.0,5684.0,5410.0,5420.0,5097.0,5720.0,5913.0,5932.0,6567.0,5705.0,6267.0,5869.0,5750.0,5574.0,,Sterling St_1866122.0
214,bk147,Sutter Av,Sutter Av,L,L ,1.0,36047.0,40.669367,-73.901975,1001950.0,1104244.0,1168953.0,1280175.0,1303422.0,1383957.0,1449524.0,1499122.0,1453567.0,1435112.0,1394283.0,1246958.0,3265.0,3556.0,3766.0,4050.0,4201.0,4437.0,4555.0,4675.0,4727.0,4688.0,4471.0,4029.0,3103.0,3538.0,3786.0,4527.0,4299.0,4989.0,5279.0,5625.0,4488.0,4318.0,4701.0,4028.0,,Sutter Av_1449524.0
215,bk148,Sutter Av-Rutland Rd,Sutter Av-Rutland Rd,3,3,1.0,36047.0,40.664717,-73.92261,2282569.0,2335881.0,2219406.0,2317306.0,2370949.0,2288256.0,2419794.0,2467381.0,2420464.0,2035027.0,1049559.0,1968448.0,7325.0,7495.0,7259.0,7461.0,7621.0,7713.0,7831.0,8084.0,8031.0,6785.0,3449.0,6657.0,7629.0,7651.0,6728.0,7605.0,7952.0,6469.0,7764.0,7490.0,6748.0,5547.0,3157.0,4977.0,x,Sutter Av-Rutland Rd_2419794.0
216,bk149,Union St,Union St,R,R ,1.0,36047.0,40.677316,-73.98311,1984448.0,2071096.0,2067255.0,2126492.0,2228520.0,2148505.0,2058555.0,2065047.0,2073096.0,2024863.0,1935724.0,2090848.0,6317.0,6581.0,6591.0,6738.0,7010.0,6935.0,6528.0,6415.0,6599.0,6512.0,6395.0,6835.0,6959.0,7205.0,7205.0,7670.0,8361.0,7627.0,7321.0,7992.0,7252.0,6713.0,5744.0,6500.0,,Union St_2058555.0
217,bk150,Utica Av,Utica Av,A C,A C,1.0,36047.0,40.679364,-73.930729,4171867.0,4435837.0,4235887.0,4272623.0,4437282.0,4530536.0,4726582.0,4878678.0,5060099.0,5152649.0,5271782.0,5195786.0,13367.0,14057.0,13515.0,13584.0,13977.0,14327.0,14673.0,15117.0,15674.0,16060.0,16408.0,16121.0,14071.0,15410.0,14481.0,14866.0,16306.0,17320.0,18127.0,18822.0,19583.0,19318.0,20225.0,20086.0,,Utica Av_4726582.0
218,bk151,Van Siclen Av,Van Siclen Av,3,3,1.0,36047.0,40.665449,-73.889395,914388.0,958573.0,956623.0,1023416.0,1061359.0,1016466.0,1060055.0,1048755.0,304082.0,1250237.0,1078048.0,854150.0,2937.0,3090.0,3124.0,3302.0,3415.0,3431.0,3431.0,3438.0,989.0,4194.0,3660.0,2904.0,3039.0,3064.0,2907.0,3305.0,3529.0,2834.0,3388.0,3159.0,967.0,3205.0,2681.0,2087.0,x,Van Siclen Av_1060055.0
219,bk152,Van Siclen Av,Van Siclen Av,C,C ,1.0,36047.0,40.67271,-73.890358,833443.0,915167.0,869166.0,893234.0,901530.0,897528.0,941172.0,967947.0,1019100.0,1017779.0,1026358.0,955230.0,2646.0,2903.0,2763.0,2829.0,2854.0,2864.0,2974.0,3050.0,3202.0,3224.0,3259.0,3021.0,2919.0,3156.0,3005.0,3141.0,3232.0,3307.0,3351.0,3488.0,3718.0,3563.0,3618.0,3406.0,,Van Siclen Av_941172.0
220,bk153,Van Siclen Av,Van Siclen Av,J Z,J Z,1.0,36047.0,40.678024,-73.891688,717189.0,780986.0,808772.0,828566.0,886663.0,893665.0,913115.0,943663.0,966461.0,983370.0,910042.0,818735.0,2265.0,2437.0,2550.0,2615.0,2765.0,2829.0,2883.0,2940.0,3004.0,3067.0,2900.0,2678.0,2563.0,2878.0,2892.0,2984.0,3382.0,3393.0,3265.0,3562.0,3681.0,3663.0,3145.0,2511.0,,Van Siclen Av_913115.0
221,bk154,West 8 St-New York Aquarium,West 8 St-New York Aquarium,F Q,F Q,1.0,36047.0,40.576127,-73.975939,772932.0,809964.0,779782.0,867792.0,814749.0,767921.0,702810.0,741345.0,789416.0,795636.0,789104.0,818685.0,2146.0,2333.0,2302.0,2506.0,2478.0,2285.0,2069.0,2262.0,2397.0,2421.0,2404.0,2469.0,4029.0,3753.0,3349.0,3889.0,3251.0,3427.0,3077.0,2967.0,3138.0,3175.0,3146.0,3382.0,x,West 8 St-New York Aquarium_702810.0
222,bk155,Wilson Av,Wilson Av,L,L ,1.0,36047.0,40.688764,-73.904046,931948.0,1055011.0,1067833.0,1089448.0,1093030.0,1115994.0,1243700.0,1393045.0,1407098.0,1219239.0,1471094.0,1420065.0,3036.0,3354.0,3357.0,3400.0,3532.0,3566.0,3865.0,4248.0,4437.0,3812.0,4564.0,4468.0,2883.0,3592.0,3873.0,4074.0,3551.0,4064.0,4745.0,5689.0,5011.0,4496.0,5735.0,5153.0,,Wilson Av_1243700.0
223,bk156,Winthrop St,Winthrop St,2 5,2 5,1.0,36047.0,40.656652,-73.9502,1936151.0,2022238.0,2006133.0,2110081.0,2173945.0,2171267.0,2275444.0,2263671.0,2241716.0,2146809.0,2148162.0,2140028.0,6581.0,6862.0,6854.0,7185.0,7409.0,7524.0,7639.0,7720.0,7541.0,7272.0,7317.0,7262.0,4764.0,4898.0,4730.0,5146.0,5311.0,5287.0,6064.0,5481.0,5868.0,5327.0,5306.0,5329.0,,Winthrop St_2275444.0
224,bk157,York St,York St,F,F ,1.0,36047.0,40.701397,-73.986751,1603908.0,1855120.0,1913869.0,2041208.0,2251649.0,2344141.0,2666502.0,2760385.0,2900416.0,3286640.0,3172717.0,3256154.0,5131.0,5894.0,6077.0,6621.0,7426.0,7798.0,8629.0,8973.0,9328.0,10246.0,10373.0,11032.0,5461.0,6370.0,6757.0,6591.0,6794.0,7260.0,8672.0,8783.0,9691.0,12521.0,9945.0,8199.0,,York St_2666502.0
